res	var	per	id	start	end	ismeta	path
soil	daily	historical	6347	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_6347.txt.gz
soil	daily	historical	656	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_656.txt.gz
soil	daily	historical	662	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_662.txt.gz
soil	daily	historical	691	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_691.txt.gz
soil	daily	historical	701	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_701.txt.gz
soil	daily	historical	704	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_704.txt.gz
soil	daily	historical	7075	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7075.txt.gz
soil	daily	historical	7105	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7105.txt.gz
soil	daily	historical	7106	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7106.txt.gz
soil	daily	historical	7187	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7187.txt.gz
soil	daily	historical	7298	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7298.txt.gz
soil	daily	historical	73	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_73.txt.gz
soil	daily	historical	7319	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7319.txt.gz
soil	daily	historical	7321	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7321.txt.gz
soil	daily	historical	7329	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7329.txt.gz
soil	daily	historical	7330	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7330.txt.gz
soil	daily	historical	7331	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7331.txt.gz
soil	daily	historical	7341	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7341.txt.gz
soil	daily	historical	7343	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7343.txt.gz
soil	daily	historical	7350	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7350.txt.gz
soil	daily	historical	7351	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7351.txt.gz
soil	daily	historical	7364	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7364.txt.gz
soil	daily	historical	7367	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7367.txt.gz
soil	daily	historical	7368	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7368.txt.gz
soil	daily	historical	7369	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7369.txt.gz
soil	daily	historical	7370	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7370.txt.gz
soil	daily	historical	7373	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7373.txt.gz
soil	daily	historical	7374	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7374.txt.gz
soil	daily	historical	7389	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7389.txt.gz
soil	daily	historical	7393	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7393.txt.gz
soil	daily	historical	7394	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7394.txt.gz
soil	daily	historical	7395	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7395.txt.gz
soil	daily	historical	7396	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7396.txt.gz
soil	daily	historical	7403	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7403.txt.gz
soil	daily	historical	7410	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7410.txt.gz
soil	daily	historical	7412	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7412.txt.gz
soil	daily	historical	7419	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7419.txt.gz
soil	daily	historical	7420	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7420.txt.gz
soil	daily	historical	7424	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7424.txt.gz
soil	daily	historical	7427	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7427.txt.gz
soil	daily	historical	7428	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7428.txt.gz
soil	daily	historical	7431	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7431.txt.gz
soil	daily	historical	7432	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_7432.txt.gz
soil	daily	historical	755	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_755.txt.gz
soil	daily	historical	757	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_757.txt.gz
soil	daily	historical	760	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_760.txt.gz
soil	daily	historical	766	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_766.txt.gz
soil	daily	historical	769	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_769.txt.gz
soil	daily	historical	78	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_78.txt.gz
soil	daily	historical	817	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_817.txt.gz
soil	daily	historical	840	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_840.txt.gz
soil	daily	historical	850	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_850.txt.gz
soil	daily	historical	853	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_853.txt.gz
soil	daily	historical	856	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_856.txt.gz
soil	daily	historical	860	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_860.txt.gz
soil	daily	historical	867	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_867.txt.gz
soil	daily	historical	880	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_880.txt.gz
soil	daily	historical	891	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_891.txt.gz
soil	daily	historical	896	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_896.txt.gz
soil	daily	historical	91	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_91.txt.gz
soil	daily	historical	917	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_917.txt.gz
soil	daily	historical	953	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_953.txt.gz
soil	daily	historical	96	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_96.txt.gz
soil	daily	historical	963	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_963.txt.gz
soil	daily	historical	983	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_983.txt.gz
soil	daily	historical	991	NA	NA	FALSE	soil/daily/historical/derived_germany_soil_daily_historical_v2_991.txt.gz
soil	daily	historical	NA	NA	NA	TRUE	soil/daily/historical/DESCRIPTION_derivgermany_soil_daily_historical_en.pdf
soil	daily	recent	NA	NA	NA	TRUE	soil/daily/recent/AMBAV.pdf
soil	daily	recent	NA	NA	NA	TRUE	soil/daily/recent/AMBETI.pdf
soil	daily	recent	NA	NA	NA	TRUE	soil/daily/recent/BESCHREIBUNG_derived_ermany_soil_daily_recent_de_v2.pdf
soil	daily	recent	NA	NA	NA	TRUE	soil/daily/recent/BESCHREIBUNG_derivgermany_soil_daily_recent_de.pdf
soil	daily	recent	1001	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1001.txt.gz
soil	daily	recent	1048	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1048.txt.gz
soil	daily	recent	1050	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1050.txt.gz
soil	daily	recent	1051	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1051.txt.gz
soil	daily	recent	1052	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1052.txt.gz
soil	daily	recent	1072	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1072.txt.gz
soil	daily	recent	1078	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1078.txt.gz
soil	daily	recent	1103	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1103.txt.gz
soil	daily	recent	1107	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1107.txt.gz
soil	daily	recent	1161	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1161.txt.gz
soil	daily	recent	1197	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1197.txt.gz
soil	daily	recent	1200	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1200.txt.gz
soil	daily	recent	1207	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1207.txt.gz
soil	daily	recent	1214	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1214.txt.gz
soil	daily	recent	1224	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1224.txt.gz
soil	daily	recent	1246	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1246.txt.gz
soil	daily	recent	125	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_125.txt.gz
soil	daily	recent	1255	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1255.txt.gz
soil	daily	recent	1262	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1262.txt.gz
soil	daily	recent	1266	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1266.txt.gz
soil	daily	recent	1270	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1270.txt.gz
soil	daily	recent	1279	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1279.txt.gz
soil	daily	recent	1297	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1297.txt.gz
soil	daily	recent	1300	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1300.txt.gz
soil	daily	recent	1303	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1303.txt.gz
soil	daily	recent	131	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_131.txt.gz
soil	daily	recent	1327	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1327.txt.gz
soil	daily	recent	1332	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1332.txt.gz
soil	daily	recent	1339	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1339.txt.gz
soil	daily	recent	1357	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1357.txt.gz
soil	daily	recent	13670	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_13670.txt.gz
soil	daily	recent	13674	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_13674.txt.gz
soil	daily	recent	13675	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_13675.txt.gz
soil	daily	recent	13696	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_13696.txt.gz
soil	daily	recent	13700	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_13700.txt.gz
soil	daily	recent	13710	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_13710.txt.gz
soil	daily	recent	13711	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_13711.txt.gz
soil	daily	recent	13713	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_13713.txt.gz
soil	daily	recent	13777	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_13777.txt.gz
soil	daily	recent	13965	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_13965.txt.gz
soil	daily	recent	1411	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1411.txt.gz
soil	daily	recent	142	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_142.txt.gz
soil	daily	recent	1420	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1420.txt.gz
soil	daily	recent	1424	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1424.txt.gz
soil	daily	recent	1443	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1443.txt.gz
soil	daily	recent	1451	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1451.txt.gz
soil	daily	recent	1468	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1468.txt.gz
soil	daily	recent	1473	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1473.txt.gz
soil	daily	recent	150	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_150.txt.gz
soil	daily	recent	15000	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_15000.txt.gz
soil	daily	recent	1503	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1503.txt.gz
soil	daily	recent	1504	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1504.txt.gz
soil	daily	recent	151	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_151.txt.gz
soil	daily	recent	15207	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_15207.txt.gz
soil	daily	recent	1526	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1526.txt.gz
soil	daily	recent	154	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_154.txt.gz
soil	daily	recent	1544	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1544.txt.gz
soil	daily	recent	15444	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_15444.txt.gz
soil	daily	recent	1550	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1550.txt.gz
soil	daily	recent	15555	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_15555.txt.gz
soil	daily	recent	1572	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1572.txt.gz
soil	daily	recent	1580	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1580.txt.gz
soil	daily	recent	15813	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_15813.txt.gz
soil	daily	recent	1584	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1584.txt.gz
soil	daily	recent	1587	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1587.txt.gz
soil	daily	recent	1590	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1590.txt.gz
soil	daily	recent	1602	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1602.txt.gz
soil	daily	recent	1605	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1605.txt.gz
soil	daily	recent	161	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_161.txt.gz
soil	daily	recent	1612	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1612.txt.gz
soil	daily	recent	1639	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1639.txt.gz
soil	daily	recent	164	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_164.txt.gz
soil	daily	recent	1645	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1645.txt.gz
soil	daily	recent	1666	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1666.txt.gz
soil	daily	recent	167	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_167.txt.gz
soil	daily	recent	1684	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1684.txt.gz
soil	daily	recent	1691	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1691.txt.gz
soil	daily	recent	1694	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1694.txt.gz
soil	daily	recent	1721	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1721.txt.gz
soil	daily	recent	1735	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1735.txt.gz
soil	daily	recent	1736	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1736.txt.gz
soil	daily	recent	1757	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1757.txt.gz
soil	daily	recent	1759	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1759.txt.gz
soil	daily	recent	1766	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1766.txt.gz
soil	daily	recent	1792	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1792.txt.gz
soil	daily	recent	1803	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1803.txt.gz
soil	daily	recent	183	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_183.txt.gz
soil	daily	recent	1863	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1863.txt.gz
soil	daily	recent	1869	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1869.txt.gz
soil	daily	recent	1886	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1886.txt.gz
soil	daily	recent	191	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_191.txt.gz
soil	daily	recent	19171	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_19171.txt.gz
soil	daily	recent	19172	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_19172.txt.gz
soil	daily	recent	19207	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_19207.txt.gz
soil	daily	recent	1964	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1964.txt.gz
soil	daily	recent	1975	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1975.txt.gz
soil	daily	recent	198	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_198.txt.gz
soil	daily	recent	1981	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_1981.txt.gz
soil	daily	recent	2014	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2014.txt.gz
soil	daily	recent	2023	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2023.txt.gz
soil	daily	recent	2039	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2039.txt.gz
soil	daily	recent	2044	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2044.txt.gz
soil	daily	recent	2074	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2074.txt.gz
soil	daily	recent	2110	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2110.txt.gz
soil	daily	recent	2115	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2115.txt.gz
soil	daily	recent	217	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_217.txt.gz
soil	daily	recent	2171	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2171.txt.gz
soil	daily	recent	2174	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2174.txt.gz
soil	daily	recent	2201	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2201.txt.gz
soil	daily	recent	2211	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2211.txt.gz
soil	daily	recent	222	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_222.txt.gz
soil	daily	recent	2252	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2252.txt.gz
soil	daily	recent	2261	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2261.txt.gz
soil	daily	recent	2290	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2290.txt.gz
soil	daily	recent	2303	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2303.txt.gz
soil	daily	recent	2306	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2306.txt.gz
soil	daily	recent	2315	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2315.txt.gz
soil	daily	recent	2319	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2319.txt.gz
soil	daily	recent	232	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_232.txt.gz
soil	daily	recent	2323	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2323.txt.gz
soil	daily	recent	2362	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2362.txt.gz
soil	daily	recent	2385	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2385.txt.gz
soil	daily	recent	2410	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2410.txt.gz
soil	daily	recent	2429	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2429.txt.gz
soil	daily	recent	2437	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2437.txt.gz
soil	daily	recent	2444	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2444.txt.gz
soil	daily	recent	2480	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2480.txt.gz
soil	daily	recent	2483	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2483.txt.gz
soil	daily	recent	2485	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2485.txt.gz
soil	daily	recent	2486	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2486.txt.gz
soil	daily	recent	2497	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2497.txt.gz
soil	daily	recent	2559	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2559.txt.gz
soil	daily	recent	2564	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2564.txt.gz
soil	daily	recent	257	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_257.txt.gz
soil	daily	recent	2575	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2575.txt.gz
soil	daily	recent	2578	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2578.txt.gz
soil	daily	recent	259	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_259.txt.gz
soil	daily	recent	2597	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2597.txt.gz
soil	daily	recent	2600	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2600.txt.gz
soil	daily	recent	2601	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2601.txt.gz
soil	daily	recent	2618	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2618.txt.gz
soil	daily	recent	2627	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2627.txt.gz
soil	daily	recent	2629	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2629.txt.gz
soil	daily	recent	2638	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2638.txt.gz
soil	daily	recent	2641	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2641.txt.gz
soil	daily	recent	2667	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2667.txt.gz
soil	daily	recent	2680	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2680.txt.gz
soil	daily	recent	2700	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2700.txt.gz
soil	daily	recent	2704	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2704.txt.gz
soil	daily	recent	2708	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2708.txt.gz
soil	daily	recent	2712	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2712.txt.gz
soil	daily	recent	2750	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2750.txt.gz
soil	daily	recent	2773	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2773.txt.gz
soil	daily	recent	2794	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2794.txt.gz
soil	daily	recent	2796	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2796.txt.gz
soil	daily	recent	2812	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2812.txt.gz
soil	daily	recent	2814	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2814.txt.gz
soil	daily	recent	282	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_282.txt.gz
soil	daily	recent	2829	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2829.txt.gz
soil	daily	recent	2856	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2856.txt.gz
soil	daily	recent	2878	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2878.txt.gz
soil	daily	recent	2886	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2886.txt.gz
soil	daily	recent	2905	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2905.txt.gz
soil	daily	recent	2907	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2907.txt.gz
soil	daily	recent	2925	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2925.txt.gz
soil	daily	recent	2928	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2928.txt.gz
soil	daily	recent	2932	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2932.txt.gz
soil	daily	recent	294	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_294.txt.gz
soil	daily	recent	2947	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2947.txt.gz
soil	daily	recent	2951	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2951.txt.gz
soil	daily	recent	2953	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2953.txt.gz
soil	daily	recent	2968	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2968.txt.gz
soil	daily	recent	298	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_298.txt.gz
soil	daily	recent	2985	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_2985.txt.gz
soil	daily	recent	3015	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_3015.txt.gz
soil	daily	recent	3023	NA	NA	FALSE	soil/daily/recent/derived_germany_soil_daily_recent_3023.txt.gz
